image_id,label,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area
004495,1,570,166,667,271,97,105,10185
004496,1,384,144,469,238,85,94,7990
004497,1,492,155,601,266,109,111,12099
004498,1,407,113,497,193,90,80,7200
004499,1,363,92,448,190,85,98,8330
004500,1,245,52,488,228,243,176,42768
004501,1,276,166,353,264,77,98,7546
004502,1,280,152,409,263,129,111,14319
004503,1,334,252,397,311,63,59,3717
004504,1,368,132,478,196,110,64,7040
004505,1,286,153,391,244,105,91,9555
004506,1,404,163,486,245,82,82,6724
004507,1,312,176,478,385,166,209,34694
004508,1,356,224,566,395,210,171,35910
004509,1,370,226,565,391,195,165,32175
004510,1,211,202,366,320,155,118,18290
004511,1,102,230,211,389,109,159,17331
004512,1,124,175,252,302,128,127,16256
004513,1,366,167,490,267,124,100,12400
004514,1,140,170,407,413,267,243,64881
004515,1,243,236,324,311,81,75,6075
004516,1,321,222,413,314,92,92,8464
004517,1,276,239,353,324,77,85,6545
004518,1,110,197,376,449,266,252,67032
004519,1,345,89,543,282,198,193,38214
004520,1,387,113,594,265,207,152,31464
004521,1,188,63,325,192,137,129,17673
004522,1,311,49,661,238,350,189,66150
004523,1,287,171,386,268,99,97,9603
004524,1,247,133,342,190,95,57,5415
004525,1,279,95,418,188,139,93,12927
004526,1,256,168,394,302,138,134,18492
004527,1,284,174,374,278,90,104,9360
004528,1,271,187,385,302,114,115,13110
004529,1,377,139,658,425,281,286,80366
004530,1,374,155,629,433,255,278,70890
004531,1,352,143,629,448,277,305,84485
004532,1,117,189,325,426,208,237,49296
004533,1,133,217,284,379,151,162,24462
004534,1,384,174,460,284,76,110,8360
004535,1,370,79,453,152,83,73,6059
004536,1,352,39,450,107,98,68,6664
004537,1,253,38,337,97,84,59,4956
004538,1,522,93,623,168,101,75,7575
004539,1,197,84,338,192,141,108,15228
004540,1,368,106,476,191,108,85,9180
004541,1,91,150,361,367,270,217,58590
004542,1,149,163,469,369,320,206,65920
004543,1,156,167,444,423,288,256,73728
004544,1,228,229,326,336,98,107,10486
004545,1,362,179,478,319,116,140,16240
004546,1,499,257,585,383,86,126,10836
004547,1,414,196,627,410,213,214,45582
004548,1,280,194,554,384,274,190,52060
004549,1,186,191,241,261,55,70,3850
004550,1,341,197,663,387,322,190,61180
004551,1,304,208,583,413,279,205,57195
004552,1,259,188,424,315,165,127,20955
004553,1,334,72,490,204,156,132,20592
004554,1,313,176,615,394,302,218,65836
004555,1,492,198,571,299,79,101,7979
004556,1,322,85,460,191,138,106,14628
004557,1,182,196,601,448,419,252,105588
004558,1,142,182,220,267,78,85,6630
004559,1,171,179,258,262,87,83,7221
004560,1,191,146,292,244,101,98,9898
004561,1,183,122,247,197,64,75,4800
004562,1,200,150,367,288,167,138,23046
004563,1,309,163,454,285,145,122,17690
004564,1,267,127,436,258,169,131,22139
004565,1,244,117,400,232,156,115,17940
004566,1,308,148,501,308,193,160,30880
004567,1,328,143,546,317,218,174,37932
004568,1,354,206,432,291,78,85,6630
004569,1,403,204,477,283,74,79,5846
004570,1,293,139,507,268,214,129,27606
004571,1,354,148,454,224,100,76,7600
004572,1,156,122,328,219,172,97,16684
004573,1,259,135,348,222,89,87,7743
004574,1,389,111,461,172,72,61,4392
004575,1,284,154,412,271,128,117,14976
004576,1,264,144,352,227,88,83,7304
004577,1,422,133,514,215,92,82,7544
004578,1,212,156,344,219,132,63,8316
004579,1,405,135,485,224,80,89,7120
004580,1,135,86,293,199,158,113,17854
004581,1,288,103,426,240,138,137,18906
004582,1,374,123,444,202,70,79,5530
004583,1,308,98,425,180,117,82,9594
004584,1,274,228,411,365,137,137,18769
004585,1,348,108,492,225,144,117,16848
004586,1,264,171,541,363,277,192,53184
004587,1,196,170,489,356,293,186,54498
004588,1,404,121,673,399,269,278,74782
004589,1,139,107,610,408,471,301,141771
004590,1,271,143,324,210,53,67,3551
004591,1,211,203,320,329,109,126,13734
004592,1,288,160,422,266,134,106,14204
004593,1,368,143,478,246,110,103,11330
004594,1,329,147,437,263,108,116,12528
004595,1,285,134,400,218,115,84,9660
004596,1,348,139,460,232,112,93,10416
004597,1,222,163,385,351,163,188,30644
004598,1,311,151,470,298,159,147,23373
004599,0,324,252,388,303,64,51,3264
004600,0,337,85,404,117,67,32,2144
004601,0,414,252,472,305,58,53,3074
004602,0,204,123,351,251,147,128,18816
004603,0,35,113,82,151,47,38,1786
004604,0,203,191,248,230,45,39,1755
004605,0,136,154,212,234,76,80,6080
004606,0,439,97,484,133,45,36,1620
004607,0,342,223,417,311,75,88,6600
004608,0,368,133,416,168,48,35,1680
004609,0,162,114,236,198,74,84,6216
004610,0,333,254,465,367,132,113,14916
004611,0,220,244,320,319,100,75,7500
004612,1,207,152,396,318,189,166,31374
004613,1,221,159,413,325,192,166,31872
004614,1,338,163,474,314,136,151,20536
004615,0,268,65,418,129,150,64,9600
004616,0,369,178,418,230,49,52,2548
004617,0,277,162,321,200,44,38,1672
004618,0,501,203,542,246,41,43,1763
004619,0,594,143,645,186,51,43,2193
004620,0,127,79,542,339,415,260,107900
004621,0,442,133,465,159,23,26,598
004622,0,189,79,243,114,54,35,1890
004623,0,264,121,320,167,56,46,2576
004624,0,236,207,312,258,76,51,3876
004625,0,301,214,478,324,177,110,19470
004626,0,348,135,531,243,183,108,19764
004627,0,579,94,653,174,74,80,5920
004628,0,287,210,425,310,138,100,13800
004629,0,190,136,261,171,71,35,2485
004630,0,316,127,355,155,39,28,1092
004631,0,430,203,519,281,89,78,6942
004632,0,329,223,372,270,43,47,2021
004633,0,225,180,300,213,75,33,2475
004634,0,400,174,448,219,48,45,2160
004635,1,308,217,377,289,69,72,4968
004636,1,109,88,522,305,413,217,89621
004637,1,110,75,457,301,347,226,78422
004638,1,164,135,370,267,206,132,27192
004639,0,404,158,505,224,101,66,6666
004640,0,309,142,412,251,103,109,11227
004641,0,330,232,378,274,48,42,2016
004642,0,286,123,376,191,90,68,6120
004643,0,324,166,358,203,34,37,1258
004644,0,262,137,347,220,85,83,7055
004645,1,177,153,353,275,176,122,21472
004646,1,248,92,366,187,118,95,11210
004647,1,220,91,318,176,98,85,8330
004648,0,268,70,386,148,118,78,9204
004649,0,316,166,438,260,122,94,11468
004650,0,255,161,448,250,193,89,17177
004651,0,333,73,444,143,111,70,7770
004652,0,168,228,312,324,144,96,13824
004653,0,330,121,434,212,104,91,9464
004654,0,311,127,352,192,41,65,2665
004655,0,502,74,563,123,61,49,2989
004656,0,155,150,220,199,65,49,3185
004657,0,185,82,376,262,191,180,34380
004658,0,358,74,406,111,48,37,1776
004659,0,67,98,111,125,44,27,1188
004660,0,127,89,441,304,314,215,67510
004661,1,154,74,473,291,319,217,69223
004662,0,260,158,657,395,397,237,94089
004663,0,281,137,412,224,131,87,11397
004664,1,125,78,428,260,303,182,55146
004665,0,384,117,479,175,95,58,5510
004666,0,284,234,340,275,56,41,2296
004667,0,267,236,333,323,66,87,5742
004668,0,184,127,244,192,60,65,3900
004669,0,361,218,396,268,35,50,1750
004670,0,202,230,354,340,152,110,16720
004671,0,243,139,550,328,307,189,58023
004672,0,181,142,485,311,304,169,51376
004673,0,213,115,541,312,328,197,64616
004674,0,251,222,336,290,85,68,5780
004675,0,155,148,252,202,97,54,5238
004676,0,243,143,342,198,99,55,5445
004677,0,241,154,365,212,124,58,7192
004678,0,248,139,358,202,110,63,6930
004679,0,167,171,284,259,117,88,10296
004680,0,213,170,352,249,139,79,10981
004681,0,253,166,381,248,128,82,10496
004682,0,201,152,316,225,115,73,8395
004683,0,445,174,539,247,94,73,6862
004684,0,333,158,386,196,53,38,2014
004685,0,85,155,338,287,253,132,33396
004686,0,178,77,281,167,103,90,9270
004687,0,209,80,291,149,82,69,5658
004688,0,180,94,247,173,67,79,5293
004689,0,308,53,486,152,178,99,17622
004690,1,335,99,437,183,102,84,8568
004691,1,311,108,417,188,106,80,8480
004692,0,197,172,269,238,72,66,4752
004693,0,235,69,337,125,102,56,5712
004694,0,234,59,388,143,154,84,12936
004695,0,323,94,421,155,98,61,5978
004696,0,257,242,360,299,103,57,5871
004697,0,417,178,472,234,55,56,3080
004698,0,246,124,278,147,32,23,736
004699,1,315,94,475,209,160,115,18400
004700,0,321,102,422,156,101,54,5454
004701,0,291,172,337,199,46,27,1242
004702,0,329,85,394,127,65,42,2730
004703,0,385,102,413,134,28,32,896
004704,0,328,107,376,151,48,44,2112
004705,1,350,109,448,220,98,111,10878
004706,0,253,144,313,206,60,62,3720
004707,1,224,91,406,204,182,113,20566
004708,0,300,166,338,206,38,40,1520
004709,1,223,102,370,210,147,108,15876
004710,0,239,192,291,262,52,70,3640
004711,0,312,212,354,246,42,34,1428
004712,0,215,101,485,254,270,153,41310
004713,0,313,62,590,231,277,169,46813
004714,0,296,180,400,243,104,63,6552
004715,0,237,168,330,231,93,63,5859
004716,0,486,215,551,272,65,57,3705
004717,0,397,171,453,214,56,43,2408
004718,0,505,79,599,147,94,68,6392
004719,0,357,216,396,256,39,40,1560
004720,0,237,163,285,202,48,39,1872
004721,0,371,117,502,187,131,70,9170
004722,0,399,127,567,225,168,98,16464
004723,0,284,132,363,177,79,45,3555
004724,1,207,244,336,347,129,103,13287
004725,1,111,238,263,348,152,110,16720
004726,1,338,282,466,387,128,105,13440
004727,1,320,181,489,323,169,142,23998
004728,1,236,206,401,366,165,160,26400
004729,1,455,153,571,302,116,149,17284
004730,1,164,145,340,234,176,89,15664
004731,1,136,146,309,241,173,95,16435
004732,1,443,173,591,338,148,165,24420
004733,1,370,177,509,349,139,172,23908
004734,1,285,183,416,278,131,95,12445
004735,1,305,163,530,295,225,132,29700
004736,1,205,105,333,198,128,93,11904
004737,1,311,30,426,109,115,79,9085
004738,1,196,85,325,210,129,125,16125
004739,1,192,160,277,272,85,112,9520
004740,1,239,206,309,289,70,83,5810
004741,1,301,149,421,247,120,98,11760
004742,1,175,63,281,156,106,93,9858
004743,1,404,113,521,216,117,103,12051
004744,1,51,73,639,368,588,295,173460
004745,1,220,81,515,351,295,270,79650
004746,1,257,58,410,150,153,92,14076
004747,1,367,41,491,123,124,82,10168
004748,1,302,162,390,247,88,85,7480
004749,1,240,94,382,198,142,104,14768
004750,1,175,106,293,254,118,148,17464
004751,1,237,111,350,264,113,153,17289
004752,1,185,61,381,219,196,158,30968
004753,1,339,95,448,196,109,101,11009
004754,1,233,81,361,190,128,109,13952
004755,1,221,129,267,211,46,82,3772
004756,1,183,98,394,308,211,210,44310
004757,1,312,87,668,319,356,232,82592
004758,1,167,131,336,287,169,156,26364
004759,1,209,127,372,276,163,149,24287
004760,1,228,167,315,234,87,67,5829
004761,1,301,150,496,318,195,168,32760
004762,1,248,49,501,169,253,120,30360
004763,1,290,45,505,160,215,115,24725
004764,1,368,140,477,262,109,122,13298
004765,1,311,118,479,262,168,144,24192
004766,1,216,127,414,300,198,173,34254
004767,1,251,223,406,341,155,118,18290
004768,1,384,191,456,248,72,57,4104
004769,1,70,175,225,310,155,135,20925
004770,1,121,79,368,196,247,117,28899
004771,1,158,82,386,194,228,112,25536
004772,1,264,131,490,349,226,218,49268
004773,1,217,317,297,377,80,60,4800
004774,1,372,131,567,231,195,100,19500
004775,1,376,171,674,317,298,146,43508
004776,1,408,251,496,333,88,82,7216
004777,1,331,100,541,262,210,162,34020
004778,1,411,106,641,267,230,161,37030
004779,1,165,98,394,250,229,152,34808
004780,1,260,136,497,311,237,175,41475
004781,1,160,137,318,262,158,125,19750
004782,1,113,85,320,203,207,118,24426
004783,1,163,73,354,216,191,143,27313
004784,1,59,69,486,401,427,332,141764
004785,1,9,47,622,392,613,345,211485
004786,1,123,90,454,336,331,246,81426
004787,1,306,83,654,385,348,302,105096
004788,1,150,85,268,187,118,102,12036
004789,1,245,97,342,185,97,88,8536
004790,1,315,74,465,198,150,124,18600
004791,1,320,131,428,219,108,88,9504
004792,1,140,64,408,210,268,146,39128
004793,1,161,56,284,166,123,110,13530
004794,1,240,109,364,203,124,94,11656
004795,1,316,143,457,250,141,107,15087
004796,1,281,78,373,158,92,80,7360
004797,1,252,70,354,150,102,80,8160
004798,1,371,215,605,417,234,202,47268
004799,1,361,208,642,407,281,199,55919
004800,1,284,210,448,444,164,234,38376
004801,1,304,208,487,421,183,213,38979
004802,1,216,46,543,205,327,159,51993
004803,1,313,125,430,207,117,82,9594
004804,1,502,303,560,360,58,57,3306
004805,1,499,228,590,301,91,73,6643
004806,1,334,274,591,433,257,159,40863
004807,1,213,157,329,245,116,88,10208
004808,1,187,175,256,258,69,83,5727
004809,1,229,137,320,223,91,86,7826
004810,1,221,130,317,216,96,86,8256
004811,1,232,125,319,216,87,91,7917
004812,1,243,261,393,382,150,121,18150
004813,1,222,259,364,389,142,130,18460
004814,1,204,275,328,400,124,125,15500
004815,1,301,52,472,183,171,131,22401
004816,1,280,43,461,176,181,133,24073
004817,1,392,43,547,186,155,143,22165
004818,1,353,53,502,195,149,142,21158
004819,1,292,158,425,272,133,114,15162
004820,1,307,37,442,143,135,106,14310
004821,1,325,115,399,207,74,92,6808
004822,1,281,130,344,210,63,80,5040
004823,1,365,211,554,336,189,125,23625
004824,1,335,163,536,282,201,119,23919
004825,1,408,173,584,311,176,138,24288
004826,1,272,65,444,214,172,149,25628
004827,1,337,69,505,219,168,150,25200
004828,1,374,107,480,196,106,89,9434
004829,1,307,159,408,238,101,79,7979
004830,1,320,191,435,301,115,110,12650
004831,1,429,163,591,322,162,159,25758
004832,1,246,152,415,313,169,161,27209
004833,1,338,146,492,298,154,152,23408
004834,1,136,69,329,233,193,164,31652
004835,1,192,71,338,271,146,200,29200
004836,1,148,77,295,253,147,176,25872
004837,1,400,89,555,258,155,169,26195
004838,1,95,67,293,223,198,156,30888
004839,1,308,99,417,243,109,144,15696
004840,1,300,114,369,200,69,86,5934
004841,1,336,127,394,212,58,85,4930
004842,1,361,136,455,224,94,88,8272
004843,1,319,152,395,242,76,90,6840
004844,1,262,210,358,309,96,99,9504
004845,1,398,145,491,263,93,118,10974
004846,1,236,94,402,254,166,160,26560
004847,1,281,166,378,255,97,89,8633
004848,1,283,191,350,282,67,91,6097
004849,1,320,117,480,296,160,179,28640
004850,1,284,86,480,206,196,120,23520
004851,1,297,71,518,196,221,125,27625
004852,1,239,82,476,225,237,143,33891
004853,1,132,61,406,223,274,162,44388
004854,1,92,46,376,206,284,160,45440
004855,1,114,58,366,240,252,182,45864
004856,1,243,104,522,310,279,206,57474
004857,1,175,101,454,307,279,206,57474
004858,1,315,109,433,194,118,85,10030
004859,1,243,187,324,294,81,107,8667
004860,1,455,167,546,242,91,75,6825
004861,1,368,157,460,233,92,76,6992
004862,1,522,193,607,295,85,102,8670
004863,1,274,128,492,353,218,225,49050
004864,1,208,113,434,341,226,228,51528
004865,1,313,151,425,274,112,123,13776
004866,1,373,163,489,271,116,108,12528
004867,1,437,160,529,260,92,100,9200
004868,1,307,177,417,291,110,114,12540
004869,1,238,52,458,196,220,144,31680
004870,1,157,86,349,216,192,130,24960
004871,1,249,164,374,282,125,118,14750
004872,1,557,171,659,289,102,118,12036
004873,1,409,84,615,226,206,142,29252
004874,1,107,77,420,282,313,205,64165
004875,1,122,69,489,280,367,211,77437
004876,1,289,46,385,138,96,92,8832
004877,1,303,94,458,188,155,94,14570
004878,1,70,102,244,235,174,133,23142
004879,1,269,85,409,171,140,86,12040
004880,1,182,93,329,234,147,141,20727
004881,1,159,94,333,234,174,140,24360
004882,1,181,105,330,236,149,131,19519
004883,1,319,151,519,335,200,184,36800
004884,1,225,164,408,333,183,169,30927
004885,1,201,69,341,211,140,142,19880
004886,1,348,156,469,241,121,85,10285
004887,1,340,138,457,253,117,115,13455
004888,1,110,167,177,246,67,79,5293
004889,1,277,133,348,194,71,61,4331
004890,1,292,117,370,176,78,59,4602
004891,1,304,121,378,182,74,61,4514
004892,1,247,142,309,214,62,72,4464
004893,1,438,118,543,202,105,84,8820
004894,1,275,133,357,212,82,79,6478
004895,1,365,122,462,204,97,82,7954
004896,1,322,130,416,224,94,94,8836
004897,1,292,127,409,210,117,83,9711
004898,1,325,61,497,202,172,141,24252
004899,1,256,58,452,195,196,137,26852
004900,1,299,59,472,234,173,175,30275
004901,1,329,67,434,184,105,117,12285
004902,1,226,232,355,335,129,103,13287
004903,1,269,193,407,315,138,122,16836
004904,1,284,162,437,309,153,147,22491
004905,1,225,169,338,292,113,123,13899
004906,1,240,163,346,285,106,122,12932
004907,1,323,90,420,170,97,80,7760
004908,1,361,85,453,168,92,83,7636
004909,1,243,155,440,328,197,173,34081
004910,1,265,110,432,266,167,156,26052
004911,1,272,109,468,264,196,155,30380
004912,1,425,112,603,236,178,124,22072
004913,1,287,85,404,170,117,85,9945
004914,1,325,85,412,178,87,93,8091
004915,1,292,89,398,159,106,70,7420
004916,1,323,89,444,175,121,86,10406
004917,1,390,81,526,214,136,133,18088
004918,1,354,43,457,126,103,83,8549
004919,1,344,87,460,196,116,109,12644
004920,1,105,119,199,222,94,103,9682
004921,1,95,79,401,287,306,208,63648
004922,1,285,82,558,274,273,192,52416
004923,1,216,78,579,449,363,371,134673
004924,1,333,183,480,338,147,155,22785
004925,1,236,198,391,335,155,137,21235
004926,1,76,72,616,400,540,328,177120
004927,1,340,142,506,284,166,142,23572
004928,1,187,193,260,272,73,79,5767
004929,1,470,146,571,268,101,122,12322
004930,1,247,125,338,244,91,119,10829
004931,1,296,135,362,215,66,80,5280
004932,1,204,109,285,172,81,63,5103
004933,1,152,105,232,182,80,77,6160
004934,1,209,155,249,212,40,57,2280
004935,1,316,88,504,244,188,156,29328
004936,1,355,171,453,282,98,111,10878
004937,1,337,187,438,303,101,116,11716
004938,1,271,218,374,321,103,103,10609
004939,1,259,227,346,311,87,84,7308
004940,1,291,228,409,340,118,112,13216
004941,1,301,130,489,290,188,160,30080
004942,1,237,172,337,278,100,106,10600
004943,1,228,151,356,254,128,103,13184
004944,1,139,164,275,327,136,163,22168
004945,1,171,168,257,282,86,114,9804
004946,1,223,95,421,216,198,121,23958
004947,1,281,123,401,239,120,116,13920
004948,1,203,109,452,244,249,135,33615
004949,1,253,70,429,192,176,122,21472
004950,1,285,147,468,299,183,152,27816
004951,1,224,271,334,333,110,62,6820
004952,1,352,53,535,198,183,145,26535
004953,1,342,167,441,276,99,109,10791
004954,1,472,190,571,300,99,110,10890
004955,1,99,18,304,166,205,148,30340
004956,1,231,78,402,231,171,153,26163
004957,1,84,13,292,170,208,157,32656
004958,1,295,57,481,226,186,169,31434
004959,1,158,83,394,259,236,176,41536
004960,1,321,107,445,222,124,115,14260
004961,1,183,129,501,356,318,227,72186
004962,1,228,122,529,343,301,221,66521
